"ds","y"
"2019-07-22 07:45:00","30"
"2019-07-23 07:15:00","150"
"2019-07-23 07:45:00","18"
"2019-07-24 07:30:00","63"
"2019-07-25 07:15:00","84"
"2019-07-25 07:45:00","9"
"2019-07-26 07:15:00","122"
"2019-07-26 07:45:00","27"
"2019-07-27 07:15:00","117"
"2019-07-27 07:45:00","8"
"2019-07-29 07:15:00","136"
"2019-07-29 07:45:00","29"
"2019-07-30 07:15:00","133"
"2019-07-30 07:45:00","9"
"2019-07-31 07:30:00","22"
"2019-08-01 07:15:00","139"
"2019-08-01 07:45:00","19"
"2019-08-02 07:15:00","78"
"2019-08-02 07:45:00","18"
"2019-08-03 07:15:00","66"
"2019-08-03 07:45:00","21"
"2019-08-05 07:15:00","104"
"2019-08-05 07:45:00","25"
"2019-08-06 07:15:00","67"
"2019-08-06 07:45:00","7"
"2019-08-07 07:30:00","53"
"2019-08-08 07:15:00","104"
"2019-08-08 07:45:00","8"
"2019-08-09 07:15:00","92"
"2019-08-09 07:45:00","0"
"2019-08-10 07:15:00","50"
"2019-08-10 07:45:00","7"
"2019-08-12 07:15:00","103"
"2019-08-12 07:45:00","6"
"2019-08-13 07:15:00","96"
"2019-08-13 07:45:00","18"
"2019-08-13 10:00:00","7"
"2019-08-16 07:15:00","100"
"2019-08-16 07:45:00","15"
"2019-08-17 07:15:00","76"
"2019-08-17 07:45:00","11"
"2019-08-19 07:15:00","82"
"2019-08-19 07:45:00","11"
"2019-08-20 07:15:00","63"
"2019-08-20 07:45:00","16"
"2019-08-21 07:30:00","53"
"2019-08-22 07:15:00","46"
"2019-08-22 07:45:00","4"
"2019-08-23 07:15:00","60"
"2019-08-23 07:45:00","12"
"2019-08-24 07:15:00","63"
"2019-08-24 07:45:00","2"
"2019-08-26 07:15:00","72"
"2019-08-26 07:45:00","13"
"2019-08-27 07:15:00","61"
"2019-08-27 07:45:00","18"
"2019-08-28 07:30:00","36"
"2019-08-29 07:15:00","91"
"2019-08-29 07:45:00","10"
"2019-08-30 07:15:00","66"
"2019-08-30 07:45:00","3"
"2019-08-31 07:15:00","81"
"2019-08-31 07:45:00","15"
"2019-09-02 07:15:00","146"
"2019-09-02 07:45:00","21"
"2019-09-03 07:15:00","96"
"2019-09-03 07:45:00","7"
"2019-09-04 07:30:00","55"
"2019-09-05 07:15:00","116"
"2019-09-05 07:45:00","27"
"2019-09-06 07:15:00","134"
"2019-09-06 07:45:00","13"
"2019-09-07 07:15:00","99"
"2019-09-07 07:45:00","30"
"2019-09-09 07:15:00","97"
"2019-09-09 07:45:00","26"
"2019-09-10 07:15:00","134"
"2019-09-10 07:45:00","24"
"2019-09-11 07:30:00","39"
"2019-09-12 07:15:00","154"
"2019-09-12 07:45:00","29"
"2019-09-13 07:15:00","129"
"2019-09-13 07:45:00","30"
"2019-09-14 07:15:00","86"
"2019-09-14 07:45:00","27"
"2019-09-16 07:15:00","111"
"2019-09-16 07:45:00","26"
"2019-09-17 07:15:00","170"
"2019-09-17 07:45:00","16"
"2019-09-18 07:30:00","92"
"2019-09-19 07:15:00","150"
"2019-09-19 07:45:00","11"
"2019-09-20 07:15:00","121"
"2019-09-20 07:45:00","14"
"2019-09-21 07:15:00","100"
"2019-09-21 07:45:00","18"
"2019-09-23 07:15:00","156"
"2019-09-23 07:45:00","22"
"2019-09-24 07:15:00","141"
"2019-09-24 07:45:00","14"
"2019-09-25 07:30:00","52"
"2019-09-26 07:15:00","151"
"2019-09-26 07:45:00","21"
"2019-09-28 07:15:00","176"
"2019-09-28 07:45:00","30"
"2019-09-30 07:15:00","139"
"2019-09-30 07:45:00","29"
"2019-10-01 07:15:00","143"
"2019-10-01 07:45:00","13"
"2019-10-02 07:30:00","60"
"2019-10-03 07:15:00","160"
"2019-10-03 07:45:00","17"
"2019-10-04 07:15:00","178"
"2019-10-04 07:45:00","17"
"2019-10-05 07:15:00","103"
"2019-10-05 07:45:00","16"
"2019-10-07 07:15:00","187"
"2019-10-07 07:45:00","5"
"2019-10-08 07:15:00","147"
"2019-10-08 07:31:00","5"
"2019-10-08 07:45:00","30"
"2019-10-09 07:30:00","57"
"2019-10-10 07:15:00","158"
"2019-10-10 07:16:00","4"
"2019-10-10 07:45:00","19"
"2019-10-11 07:15:00","116"
"2019-10-11 07:45:00","29"
"2019-10-12 07:15:00","138"
"2019-10-12 07:45:00","16"
"2019-10-14 07:15:00","152"
"2019-10-14 07:45:00","29"
"2019-10-15 07:15:00","123"
"2019-10-15 07:45:00","14"
"2019-10-16 07:30:00","21"
"2019-10-17 07:15:00","119"
"2019-10-17 07:45:00","10"
"2019-10-18 07:15:00","104"
"2019-10-18 07:45:00","4"
"2019-10-19 07:15:00","101"
"2019-10-19 07:45:00","8"
"2019-10-21 07:15:00","134"
"2019-10-21 07:45:00","12"
"2019-10-22 07:15:00","106"
"2019-10-22 07:45:00","24"
"2019-10-23 07:30:00","50"
"2019-10-24 07:15:00","72"
"2019-10-24 07:45:00","10"
"2019-10-25 07:15:00","90"
"2019-10-25 07:45:00","21"
"2019-10-26 07:15:00","49"
"2019-10-26 07:45:00","11"
"2019-10-28 07:15:00","98"
"2019-10-28 07:45:00","16"
"2019-10-29 07:15:00","58"
"2019-10-29 07:45:00","18"
"2019-10-30 07:30:00","29"
"2019-10-31 07:15:00","60"
"2019-10-31 07:45:00","14"
"2019-11-02 07:30:00","61"
"2019-11-02 07:45:00","19"
"2019-11-04 07:30:00","36"
"2019-11-04 07:45:00","15"
"2019-11-05 07:30:00","74"
"2019-11-07 07:30:00","38"
"2019-11-08 07:30:00","66"
"2019-11-09 07:30:00","48"
"2019-11-11 07:30:00","83"
"2019-11-12 07:30:00","52"
"2019-11-14 07:30:00","31"
"2019-11-15 07:30:00","37"
"2019-11-16 07:30:00","42"
"2019-11-18 07:30:00","52"
"2019-11-19 07:30:00","40"
